X,Y,class_id,class_name,Blue,Green,Red,RedEdge,NIR,nDSM_m,Thermal_C
458873.0341,4334112.2715,6,Bare Soil,0.282499,0.344159,0.372057,0.368006,0.370079,-0.0288,41.6505
458872.8671,4334114.4694,6,Bare Soil,0.245375,0.331773,0.375796,0.375425,0.394762,-0.0016,43.2497
458883.0756,4334107.9355,6,Bare Soil,0.158497,0.217565,0.248143,0.247477,0.269996,-0.0235,47.0795
458876.2677,4334112.7293,6,Bare Soil,0.306211,0.368269,0.397053,0.392349,0.396142,0.0047,40.7526
458880.5889,4334110.3464,6,Bare Soil,0.193037,0.257589,0.298762,0.304655,0.326012,-0.0160,46.1536
458880.3130,4334127.6647,6,Bare Soil,0.152837,0.182922,0.196596,0.190067,0.193531,-0.0193,49.3100
458873.2560,4334121.1661,6,Bare Soil,0.149289,0.193048,0.219136,0.219714,0.222888,-0.0366,46.6867
458888.5645,4334115.2850,6,Bare Soil,0.157023,0.227666,0.265361,0.276544,0.298632,-0.0313,45.6766
458870.4791,4334118.1213,6,Bare Soil,0.206030,0.265583,0.317918,0.324159,0.343262,-0.0249,44.9051
458884.2770,4334137.9609,6,Bare Soil,0.083866,0.126376,0.114323,0.243478,0.431301,0.7694,43.1515
458887.1847,4334133.9494,6,Bare Soil,0.116350,0.145665,0.141966,0.165144,0.216395,-0.1092,43.5162
458883.0845,4334138.0069,6,Bare Soil,0.278368,0.296927,0.290494,0.277008,0.304403,0.0309,47.3180
458888.4451,4334135.4443,6,Bare Soil,0.145576,0.210129,0.286264,0.325492,0.384537,-0.1265,47.5424
458890.7373,4334125.1561,6,Bare Soil,0.107087,0.123584,0.153699,0.160710,0.159972,0.0024,42.5062
458875.8937,4334121.7071,6,Bare Soil,0.132874,0.180333,0.195586,0.196733,0.201121,-0.0328,48.6927
458872.4378,4334120.5293,6,Bare Soil,0.149562,0.182719,0.207020,0.200645,0.207896,-0.0454,46.9813
458887.4232,4334137.5015,6,Bare Soil,0.151800,0.207210,0.264543,0.290947,0.343952,-0.0402,55.6649
458874.2235,4334122.1011,6,Bare Soil,0.146104,0.180790,0.195586,0.192762,0.195319,-0.0676,48.5665
458883.9003,4334130.9184,6,Bare Soil,0.146632,0.181425,0.188655,0.184358,0.185094,-0.0412,51.9754
458867.8973,4334110.4682,6,Bare Soil,0.080117,0.084449,0.091483,0.095505,0.101666,-0.0758,33.4298
458865.5408,4334111.4302,6,Bare Soil,0.194875,0.240584,0.295487,0.302684,0.344674,-0.0481,41.0893
458866.6465,4334115.8482,6,Bare Soil,0.174566,0.245407,0.289730,0.306336,0.324099,-0.0308,47.6125
458884.7555,4334131.5908,6,Bare Soil,0.132037,0.159243,0.159839,0.158798,0.165053,0.0025,50.6988
458871.0620,4334117.9753,6,Bare Soil,0.219988,0.284897,0.330389,0.331172,0.346995,-0.0128,44.7648
458887.0551,4334137.5869,6,Bare Soil,0.152564,0.206246,0.279169,0.307901,0.368667,-0.0248,56.0717
458872.4614,4334107.3104,6,Bare Soil,0.165285,0.231930,0.294751,0.319696,0.370925,-0.0350,44.7928
458885.0663,4334116.6334,6,Bare Soil,0.205175,0.303171,0.372548,0.379163,0.397585,-0.0221,45.9572
458874.8863,4334130.1496,6,Bare Soil,0.137969,0.174369,0.196787,0.197921,0.206234,-0.0537,50.3481
458889.5865,4334125.2842,6,Bare Soil,0.143847,0.185638,0.194413,0.190618,0.201843,-0.0746,47.0654
458874.3601,4334116.8224,6,Bare Soil,0.210598,0.280811,0.332599,0.334563,0.354428,-0.0471,44.4421
458872.3558,4334112.5279,6,Bare Soil,0.256366,0.304465,0.344278,0.344474,0.348187,-0.0076,43.3900
458859.2384,4334122.9787,6,Bare Soil,0.212345,0.278349,0.330907,0.330534,0.341945,-0.0331,43.5303
458872.9451,4334129.0770,6,Bare Soil,0.167887,0.227159,0.278214,0.288542,0.293425,-0.0442,49.1276
458873.1713,4334111.8507,6,Bare Soil,0.260679,0.329921,0.362561,0.361688,0.370518,-0.0126,41.9731
458877.7149,4334132.2903,6,Bare Soil,0.131109,0.163304,0.181533,0.178127,0.186694,-0.0572,48.7068
458878.7180,4334135.6169,6,Bare Soil,0.067142,0.077876,0.088154,0.097359,0.115184,-0.0399,42.8709
458864.8657,4334131.9804,6,Bare Soil,0.142755,0.193505,0.211632,0.283123,0.381370,-0.0842,43.0252
458884.6408,4334120.4290,6,Bare Soil,0.175439,0.239011,0.287683,0.286803,0.291794,-0.0057,44.8630
458869.9479,4334129.2235,6,Bare Soil,0.164175,0.198657,0.207566,0.205253,0.207457,-0.0311,50.2499
458880.3156,4334110.3255,6,Bare Soil,0.177350,0.235991,0.289730,0.298019,0.325228,-0.0178,46.1957
458878.9154,4334134.6707,6,Bare Soil,0.086250,0.109347,0.156101,0.170998,0.219595,0.4644,36.9930
458888.5834,4334115.7689,6,Bare Soil,0.153347,0.226753,0.265061,0.277819,0.308198,-0.0377,46.3640
458887.1710,4334113.5841,6,Bare Soil,0.227231,0.327433,0.412361,0.421938,0.440365,0.0019,44.0353
458871.0353,4334125.8614,6,Bare Soil,0.147851,0.186323,0.200962,0.201601,0.206045,-0.0216,48.4543
458882.1564,4334108.0224,6,Bare Soil,0.167377,0.238808,0.266153,0.277790,0.293018,-0.0018,47.2338
458866.4902,4334127.5590,6,Bare Soil,0.167232,0.206500,0.228113,0.225568,0.226683,-0.0100,46.1676
458868.9642,4334133.1833,6,Bare Soil,0.178333,0.234392,0.284463,0.301004,0.326012,-0.0159,48.3420
458879.8534,4334114.9220,6,Bare Soil,0.205048,0.287181,0.353938,0.360152,0.379676,-0.0551,43.8529
458872.4091,4334112.7114,6,Bare Soil,0.264319,0.319160,0.365099,0.357051,0.363649,-0.0175,43.3058
458858.5646,4334130.5438,6,Bare Soil,0.126850,0.173151,0.175066,0.245535,0.356968,-0.0202,42.9130
458838.7797,4334156.1671,6,Bare Soil,0.080136,0.100438,0.139100,0.163087,0.210499,-0.1513,39.6163
458839.2889,4334153.9151,6,Bare Soil,0.082192,0.120158,0.114896,0.194269,0.310864,-0.1312,37.5963
458836.1131,4334156.3378,6,Bare Soil,0.108088,0.134219,0.202245,0.238899,0.301580,-0.1920,46.8270
458855.7701,4334182.9060,6,Bare Soil,0.118024,0.180536,0.254337,0.275733,0.303023,-0.1370,45.6065
458856.1894,4334182.6332,6,Bare Soil,0.201863,0.272461,0.297534,0.307669,0.329431,-0.0039,49.0014
458851.1638,4334182.9030,6,Bare Soil,0.206485,0.290963,0.398636,0.411013,0.435065,-0.0092,46.6025
458887.5153,4334185.7391,6,Bare Soil,0.050855,0.068333,0.075356,0.083362,0.093261,-0.4631,39.6304
458889.7241,4334179.1406,6,Bare Soil,0.091200,0.142848,0.141474,0.210266,0.322405,2.4504,34.4398
458834.9611,4334174.2280,6,Bare Soil,0.182609,0.320987,0.428734,0.481145,0.532951,8.8832,39.3217
458838.6517,4334168.9588,6,Bare Soil,0.065577,0.100032,0.089327,0.140627,0.245846,2.4873,31.7183
458837.9754,4334170.1636,6,Bare Soil,0.063139,0.080465,0.105209,0.105474,0.131337,0.1832,41.6224
458838.5668,4334169.7740,6,Bare Soil,0.059317,0.082292,0.084170,0.105880,0.178320,1.2425,32.2093
458949.7665,4334141.2116,6,Bare Soil,0.238004,0.306774,0.371948,0.386206,0.432555,-0.0048,41.2717
458951.1568,4334141.3482,6,Bare Soil,0.288613,0.382583,0.438148,0.432342,0.453914,0.0044,39.7005
458961.9879,4334142.9809,6,Bare Soil,0.154202,0.218301,0.263724,0.390118,0.538691,1.9715,39.0692
458960.1420,4334136.8883,6,Bare Soil,0.048380,0.058562,0.062421,0.072349,0.117756,0.4673,31.5640
458962.6580,4334142.4830,6,Bare Soil,0.064849,0.067851,0.070280,0.081275,0.105618,-0.0592,32.8827
458960.7269,4334142.0705,6,Bare Soil,0.076569,0.094677,0.103380,0.117066,0.163422,-0.0400,33.3737
458953.9999,4334137.1446,6,Bare Soil,0.055459,0.062978,0.071344,0.077595,0.088713,-0.1156,30.7083
458958.5308,4334137.8119,6,Bare Soil,0.060263,0.073942,0.078576,0.089274,0.113773,0.2903,46.5744
458940.9176,4334133.0446,6,Bare Soil,0.139170,0.206931,0.279769,0.327897,0.436696,-0.0376,39.5602
458956.7928,4334176.8370,6,Bare Soil,0.156604,0.252894,0.356831,0.430574,0.519496,-0.0257,43.4882
458942.5748,4334174.9627,6,Bare Soil,0.182682,0.253401,0.356858,0.396262,0.463731,-0.0395,47.8090
458915.7748,4334172.2350,6,Bare Soil,0.189106,0.278375,0.378088,0.420982,0.486470,-0.0292,50.1797
458915.0973,4334159.5799,6,Bare Soil,0.166595,0.257259,0.385346,0.432139,0.515701,-0.0159,42.4781
458926.3729,4334165.3505,6,Bare Soil,0.127305,0.200967,0.270901,0.331143,0.409534,-0.0075,44.3159
458925.1441,4334167.0313,6,Bare Soil,0.165776,0.251345,0.354866,0.374961,0.437291,-0.0369,43.9792
458928.7732,4334174.2933,6,Bare Soil,0.212582,0.316393,0.422840,0.484941,0.568800,-0.0431,50.8531
458943.4549,4334153.3176,6,Bare Soil,0.132110,0.196272,0.269127,0.306481,0.366221,0.0038,42.5904
458927.0511,4334173.8588,6,Bare Soil,0.204411,0.299947,0.416973,0.459584,0.540165,0.0164,50.9513
458929.8250,4334163.7325,6,Bare Soil,0.123666,0.188759,0.220882,0.320971,0.484024,0.0392,40.1073
458944.2845,4334157.6236,6,Bare Soil,0.158351,0.250965,0.391131,0.432400,0.493056,0.0257,41.8469
458924.7290,4334161.7650,6,Bare Soil,0.166777,0.249899,0.369110,0.399334,0.455671,0.0035,45.5363
458920.3714,4334155.5569,6,Bare Soil,0.158479,0.249112,0.398799,0.439761,0.531603,-0.0368,42.4220
458911.9532,4334156.1990,6,Bare Soil,0.123829,0.206830,0.311969,0.348995,0.449837,-0.0385,39.7145
458941.0224,4334171.9078,6,Bare Soil,0.171672,0.258477,0.390149,0.432197,0.514603,-0.0132,44.5403
458953.4074,4334166.5840,6,Bare Soil,0.171527,0.247538,0.355575,0.389219,0.461975,-0.0028,46.4763
458919.0547,4334159.4754,6,Bare Soil,0.172054,0.270685,0.414353,0.463090,0.541325,-0.0208,42.6745
458938.2096,4334173.7350,6,Bare Soil,0.196858,0.290100,0.448136,0.495316,0.583918,-0.0233,46.2939
458911.8614,4334165.7122,6,Bare Soil,0.131163,0.217565,0.320810,0.365861,0.456141,-0.0293,40.9490
458953.0010,4334155.2975,6,Bare Soil,0.155949,0.250457,0.398499,0.425909,0.490736,0.0293,39.8969
458947.6251,4334171.1245,6,Bare Soil,0.139462,0.207896,0.312788,0.361398,0.424244,-0.0275,46.1676
458948.7356,4334172.9725,6,Bare Soil,0.118279,0.178506,0.247706,0.272400,0.340440,0.0149,43.3759
458958.3212,4334149.5198,6,Bare Soil,0.155367,0.241041,0.389167,0.421619,0.481013,0.0206,41.9591
458914.3048,4334172.2009,6,Bare Soil,0.143647,0.218428,0.279497,0.356327,0.461065,0.0047,50.8531
458930.6376,4334172.9638,6,Bare Soil,0.192636,0.286877,0.419893,0.455439,0.539945,-0.0959,46.9813
458915.5059,4334168.1533,6,Bare Soil,0.164448,0.265177,0.405458,0.454019,0.539945,-0.0300,46.2097
458955.1354,4334174.3999,6,Bare Soil,0.161627,0.225864,0.315407,0.342590,0.413329,-0.0332,48.0755
458950.1589,4334154.2008,6,Bare Soil,0.140863,0.208758,0.316444,0.350676,0.398557,-0.0220,42.5904
458937.3598,4334152.3066,6,Bare Soil,0.145212,0.214443,0.317536,0.369919,0.446544,-0.0030,43.1655
458924.0293,4334163.0893,6,Bare Soil,0.134548,0.214900,0.289293,0.344532,0.431426,0.0065,42.6324
458949.0264,4334149.3972,6,Bare Soil,0.152928,0.236778,0.342996,0.378062,0.460187,-0.0415,43.9651
458963.1511,4334163.4355,6,Bare Soil,0.104685,0.164395,0.215152,0.229944,0.306159,-0.0195,42.8849
458924.4020,4334172.0181,6,Bare Soil,0.166923,0.253401,0.368837,0.411563,0.513255,0.0200,50.5024
458951.7736,4334160.4129,6,Bare Soil,0.139407,0.227615,0.335901,0.375657,0.453883,-0.0024,41.8889
458919.6363,4334167.4801,6,Bare Soil,0.169361,0.269898,0.379916,0.434603,0.514164,-0.0212,44.5263
458948.9023,4334150.3856,6,Bare Soil,0.153838,0.248782,0.384637,0.437211,0.517458,-0.0385,45.1436
458923.7925,4334153.5118,6,Bare Soil,0.162828,0.264340,0.394188,0.430951,0.505633,-0.0286,44.6806
458929.4600,4334171.1300,6,Bare Soil,0.168433,0.260787,0.388293,0.440486,0.509303,-0.0744,44.7227
458947.8526,4334167.8505,6,Bare Soil,0.202591,0.312155,0.467619,0.499866,0.581848,0.0005,45.2558
458920.8350,4334155.1587,6,Bare Soil,0.157332,0.260939,0.384964,0.435733,0.527776,-0.0071,46.8550
458916.6001,4334159.6548,6,Bare Soil,0.104740,0.160766,0.226858,0.293469,0.387423,-0.0147,37.3437
458912.6750,4334170.6938,6,Bare Soil,0.153001,0.241295,0.337620,0.377627,0.464860,0.0001,49.7589
458951.9301,4334164.9825,6,Bare Soil,0.152874,0.228910,0.326705,0.360036,0.443376,-0.0064,45.2277
458961.7317,4334152.8972,6,Bare Soil,0.181536,0.284517,0.447153,0.473842,0.528811,-0.0188,41.0472
458947.3530,4334173.6807,6,Bare Soil,0.154730,0.230077,0.332790,0.365195,0.447453,0.0011,44.8630
458938.2741,4334156.8279,6,Bare Soil,0.123211,0.190155,0.256575,0.311292,0.395640,-0.0915,42.2677
458934.8978,4334162.9678,6,Bare Soil,0.173201,0.263629,0.385456,0.404666,0.478190,-0.0602,43.6565
458949.5150,4334154.1626,6,Bare Soil,0.142428,0.207109,0.339093,0.366528,0.426157,-0.0075,44.2738
458940.7925,4334168.7007,6,Bare Soil,0.162391,0.243782,0.354429,0.394784,0.468593,-0.0795,44.0353
458916.2547,4334157.9686,6,Bare Soil,0.195457,0.309871,0.445980,0.472567,0.534582,-0.0254,42.1695
458958.4214,4334164.7520,6,Bare Soil,0.151582,0.220002,0.311069,0.340765,0.396957,0.0096,42.6605
458937.0832,4334164.1187,6,Bare Soil,0.153674,0.227057,0.318600,0.345083,0.403356,-0.0665,43.4742
458926.9567,4334166.8071,6,Bare Soil,0.172819,0.261218,0.377951,0.408491,0.473454,-0.0392,43.7407
458957.0640,4334150.9404,6,Bare Soil,0.160517,0.246269,0.403220,0.441413,0.500490,0.0302,41.3278
458945.6606,4334159.0337,6,Bare Soil,0.144375,0.219316,0.327851,0.356733,0.434437,0.0399,42.2958
458930.5582,4334171.1769,6,Bare Soil,0.173401,0.260482,0.383272,0.419127,0.495377,-0.0440,46.6586
458936.0494,4334169.9020,6,Bare Soil,0.160699,0.251726,0.367145,0.394929,0.466366,-0.0275,45.2417
458936.3650,4334165.5882,6,Bare Soil,0.122519,0.190206,0.257175,0.287093,0.372023,-0.0831,44.4982
458950.4423,4334166.0562,6,Bare Soil,0.155494,0.236067,0.341467,0.377222,0.462665,0.0312,45.0313
458942.4485,4334171.9675,6,Bare Soil,0.146777,0.217692,0.307085,0.360471,0.448426,-0.0337,45.1015
458960.8200,4334158.5630,6,Bare Soil,0.117187,0.177795,0.241103,0.269067,0.317732,-0.0471,43.1655
458928.3003,4334159.7111,6,Bare Soil,0.174839,0.272994,0.427615,0.471610,0.540949,-0.0178,41.3418
458954.5478,4334163.0043,6,Bare Soil,0.150217,0.221499,0.318655,0.343489,0.400878,-0.0059,44.4842
458934.1229,4334175.6102,6,Bare Soil,0.191181,0.283628,0.358741,0.412404,0.497322,-0.0905,45.0313
458932.4104,4334169.2123,6,Bare Soil,0.156277,0.240584,0.347798,0.378642,0.448990,0.0403,44.9191
458933.5704,4334161.2686,6,Bare Soil,0.142592,0.221854,0.310468,0.365369,0.439267,-0.0082,42.7026
458945.4339,4334154.5878,6,Bare Soil,0.157569,0.229291,0.332763,0.360065,0.412169,0.0128,42.8148
458949.9561,4334151.2968,6,Bare Soil,0.152018,0.240838,0.358522,0.401130,0.480229,-0.0581,43.0533
458930.3358,4334167.6387,6,Bare Soil,0.177168,0.266522,0.382099,0.405535,0.472043,0.0818,44.2177
458954.1695,4334172.0427,6,Bare Soil,0.152382,0.234950,0.337838,0.381801,0.450339,0.0271,47.6406
458948.2921,4334157.9904,6,Bare Soil,0.178788,0.268654,0.392550,0.431183,0.492649,-0.0503,42.8148
458956.1784,4334174.1809,6,Bare Soil,0.329414,0.302409,0.354402,0.322333,0.309076,1.5070,35.3236
458960.9563,4334148.7906,6,Bare Soil,0.158661,0.245686,0.372603,0.394291,0.472011,-0.0117,41.3699
458938.1069,4334167.4007,6,Bare Soil,0.150562,0.218149,0.321793,0.356675,0.418881,-0.0741,43.4180
458947.6845,4334167.2441,6,Bare Soil,0.177368,0.273553,0.391814,0.429647,0.514039,0.0369,45.5083
458950.9544,4334158.0026,6,Bare Soil,0.137787,0.205129,0.295760,0.327636,0.388113,-0.0602,41.8609
458909.1931,4334157.7053,6,Bare Soil,0.139844,0.233199,0.335983,0.393190,0.476371,-0.0445,37.1333
458913.5875,4334156.7683,6,Bare Soil,0.100991,0.158355,0.202245,0.242550,0.318893,0.0170,34.8326
458943.1424,4334175.3880,6,Bare Soil,0.190307,0.249696,0.296606,0.323869,0.387486,-0.0301,48.5104
458954.7885,4334154.5321,6,Bare Soil,0.144703,0.220306,0.334591,0.367571,0.429105,-0.0099,44.1756
458962.0265,4334164.1769,6,Bare Soil,0.139352,0.200434,0.275212,0.299584,0.358129,-0.0338,44.1616
458918.5876,4334173.6419,6,Bare Soil,0.218296,0.309008,0.427288,0.495374,0.587336,-0.0251,48.0895
458922.8943,4334159.0993,6,Bare Soil,0.192909,0.288653,0.430590,0.461409,0.508237,0.0257,45.1576
458936.3516,4334175.3275,6,Bare Soil,0.128961,0.190587,0.271201,0.321811,0.422739,0.0288,47.1216
458956.3945,4334164.9854,6,Bare Soil,0.134129,0.199571,0.283562,0.314653,0.378672,0.0089,43.0533
458920.7512,4334159.4287,6,Bare Soil,0.175894,0.267005,0.400518,0.434052,0.497886,-0.0605,43.6425
458962.2825,4334166.0713,6,Bare Soil,0.140990,0.210205,0.298462,0.325608,0.389085,-0.0165,43.3339
458951.5652,4334160.9400,6,Bare Soil,0.137514,0.212743,0.331453,0.370817,0.440365,-0.0060,39.7426
458937.8424,4334160.2605,6,Bare Soil,0.157205,0.237767,0.338957,0.359486,0.417564,-0.1129,43.8669
458947.2583,4334173.9904,6,Bare Soil,0.169343,0.257513,0.373667,0.408781,0.482550,-0.0111,45.7608
458936.4847,4334161.9474,6,Bare Soil,0.150235,0.231118,0.330716,0.370093,0.447359,-0.0824,44.5263
458960.2780,4334156.5925,6,Bare Soil,0.129034,0.198023,0.301218,0.318826,0.371521,-0.0205,41.0613
458952.6447,4334169.5670,6,Bare Soil,0.133984,0.208200,0.305147,0.337287,0.395076,0.0018,45.8309
458952.1062,4334176.7622,6,Bare Soil,0.182518,0.261472,0.381444,0.404115,0.470757,0.0049,50.4182
458942.8758,4334175.5008,6,Bare Soil,0.210580,0.303653,0.419893,0.447180,0.509460,-0.0224,48.8611
458917.7719,4334166.6868,6,Bare Soil,0.173638,0.281243,0.387830,0.442630,0.508927,-0.0047,45.0453
458951.0792,4334155.1485,6,Bare Soil,0.141682,0.219545,0.333663,0.373425,0.439550,-0.0320,44.4561
458949.3426,4334171.6184,6,Bare Soil,0.136459,0.205967,0.345561,0.385423,0.449367,0.0043,44.5824
458954.3248,4334156.4886,6,Bare Soil,0.147942,0.227971,0.339284,0.372962,0.445321,-0.0271,41.8328
458946.0841,4334156.2082,6,Bare Soil,0.145976,0.231828,0.358522,0.390466,0.458964,-0.0072,42.9972
458949.2482,4334161.3660,6,Bare Soil,0.120535,0.180689,0.268909,0.287934,0.348438,-0.0001,43.3759
458941.4529,4334159.8343,6,Bare Soil,0.138770,0.196932,0.279769,0.309176,0.372807,-0.0261,43.8109
458912.8066,4334166.4060,6,Bare Soil,0.131855,0.200612,0.294587,0.332563,0.404861,-0.0081,43.6425
458912.1824,4334161.1870,6,Bare Soil,0.138752,0.213504,0.323867,0.359834,0.460814,-0.0489,45.2979
458949.1755,4334151.4461,6,Bare Soil,0.157914,0.246193,0.364062,0.411940,0.495691,-0.0753,44.8630
458923.4989,4334153.8605,6,Bare Soil,0.157441,0.247234,0.348044,0.394784,0.472607,-0.0170,45.2698
458930.5176,4334153.6328,6,Bare Soil,0.148433,0.231321,0.333772,0.369223,0.426628,0.0326,40.8508
458927.9585,4334169.9958,6,Bare Soil,0.129234,0.196221,0.287765,0.316189,0.392096,-0.0522,45.2558
458943.6677,4334161.8243,6,Bare Soil,0.134202,0.200713,0.280834,0.308567,0.368918,0.0248,42.7026
458960.0200,4334155.7224,6,Bare Soil,0.144011,0.221144,0.334045,0.361427,0.425812,-0.0145,43.2216
458948.5389,4334170.0711,6,Bare Soil,0.149216,0.227083,0.330334,0.359399,0.418881,-0.0101,44.2878
458935.5933,4334168.3821,6,Bare Soil,0.165667,0.252944,0.368592,0.388988,0.457772,-0.0471,45.9151
458940.8228,4334156.6883,6,Bare Soil,0.132619,0.200358,0.295269,0.329723,0.386356,-0.0296,40.3879
458936.0621,4334158.4749,6,Bare Soil,0.133329,0.205155,0.273220,0.332534,0.418975,-0.0486,42.6605
458943.8224,4334162.1514,6,Bare Soil,0.145594,0.219849,0.325477,0.369339,0.439706,0.0288,44.0213
458908.7872,4334167.4331,6,Bare Soil,0.090126,0.166781,0.162022,0.293266,0.454416,-0.0215,37.5542
458931.7886,4334157.4250,6,Bare Soil,0.154056,0.239493,0.354102,0.391190,0.448614,0.0151,42.8148
458940.9750,4334152.3857,6,Bare Soil,0.141809,0.215915,0.335601,0.375773,0.452911,0.0149,41.8188
458935.9996,4334158.3467,6,Bare Soil,0.138424,0.211246,0.298898,0.355689,0.439832,-0.0292,41.4681
458952.8201,4334156.7358,6,Bare Soil,0.133347,0.214190,0.334100,0.376323,0.472011,-0.0662,43.5724
458933.7798,4334169.7600,6,Bare Soil,0.171035,0.254061,0.363298,0.391132,0.462665,0.0310,46.2518
458932.4073,4334172.0974,6,Bare Soil,0.164393,0.249239,0.364444,0.387684,0.460124,-0.0428,46.2378
458944.9865,4334159.6617,6,Bare Soil,0.157641,0.232666,0.365181,0.395160,0.454479,0.0157,44.3299
458944.9825,4334175.7298,6,Bare Soil,0.207705,0.283197,0.387611,0.410868,0.472952,-0.0292,50.1377
458918.3813,4334162.0244,6,Bare Soil,0.186122,0.289948,0.441641,0.480652,0.555941,-0.0143,41.3839
458958.5929,4334156.8048,6,Bare Soil,0.145667,0.222590,0.320810,0.342967,0.400721,-0.0150,40.9911
458961.8435,4334149.4759,6,Bare Soil,0.153874,0.243199,0.373121,0.405738,0.481232,-0.0428,44.4561
458958.2629,4334160.7888,6,Bare Soil,0.133911,0.209063,0.300536,0.345633,0.427475,-0.0097,43.5443
458916.0150,4334167.7397,6,Bare Soil,0.175712,0.261954,0.384282,0.418576,0.481264,-0.0395,47.2338
458962.4025,4334149.9433,6,Bare Soil,0.138679,0.217844,0.333008,0.375744,0.439550,-0.0259,43.1094
458933.9827,4334152.1912,6,Bare Soil,0.172801,0.261573,0.382590,0.429763,0.539224,-0.0433,40.4580
458949.5785,4334150.1577,6,Bare Soil,0.171345,0.270938,0.429253,0.476102,0.533265,-0.0575,42.3519
458938.9725,4334174.6960,6,Bare Soil,0.150326,0.207743,0.310141,0.343373,0.420512,-0.0284,49.1557
458939.5713,4334172.2373,6,Bare Soil,0.185539,0.275735,0.391104,0.425590,0.507515,-0.0404,46.2518
458918.8798,4334170.5659,6,Bare Soil,0.133493,0.207642,0.308804,0.344155,0.430329,-0.0341,47.7669
458941.1299,4334163.8883,6,Bare Soil,0.166722,0.247005,0.353147,0.383655,0.440804,-0.0868,43.8950
458922.2775,4334157.1176,6,Bare Soil,0.181536,0.285811,0.426906,0.458540,0.520500,-0.0096,44.2597
458961.7454,4334154.1406,6,Bare Soil,0.152692,0.240889,0.382126,0.401652,0.475242,0.0162,41.8469
458958.2064,4334165.1861,6,Bare Soil,0.116077,0.171019,0.241485,0.275472,0.367946,0.0217,42.4922
458915.3258,4334161.5069,6,Bare Soil,0.145449,0.229950,0.331835,0.365427,0.436539,-0.0437,42.4922
458960.7904,4334159.9229,6,Bare Soil,0.151017,0.229798,0.330852,0.348386,0.407119,-0.0324,42.9271
458956.0986,4334154.6541,6,Bare Soil,0.141354,0.219164,0.344060,0.380149,0.441306,-0.0075,43.2216
458939.9863,4334173.7429,6,Bare Soil,0.158315,0.242310,0.357458,0.409477,0.495440,-0.0051,45.8169
458959.2555,4334162.1085,6,Bare Soil,0.138279,0.208682,0.303783,0.338562,0.401537,0.0160,42.2817
458922.4837,4334155.3782,6,Bare Soil,0.158187,0.256802,0.378088,0.419939,0.510714,0.0195,44.4421
458913.6839,4334155.4102,6,Bare Soil,0.105304,0.155537,0.211359,0.258924,0.332630,-0.0406,36.9369
458945.3676,4334160.1646,6,Bare Soil,0.166995,0.249010,0.364144,0.399218,0.465770,0.0025,44.6526
458962.9668,4334151.3007,6,Bare Soil,0.148015,0.219722,0.326377,0.348792,0.408092,-0.0439,43.9792
458934.7597,4334167.3480,6,Bare Soil,0.161063,0.223352,0.326787,0.350560,0.409472,-0.0459,44.7227
458911.5952,4334169.6207,6,Bare Soil,0.128543,0.196449,0.308258,0.343981,0.428792,-0.0021,46.1816
458946.1738,4334167.6199,6,Bare Soil,0.204265,0.307637,0.447754,0.480855,0.554530,-0.0015,45.3119
458939.1363,4334155.8362,6,Bare Soil,0.137460,0.209342,0.291230,0.339055,0.415023,-0.0892,41.8889
458942.7391,4334159.6494,6,Bare Soil,0.154985,0.216728,0.317318,0.347807,0.405206,-0.0122,44.0072
458916.5444,4334168.7302,6,Bare Soil,0.178442,0.264720,0.393724,0.425735,0.499831,-0.0066,46.9813
458928.4597,4334143.3588,6,Bare Soil,0.064431,0.080718,0.085998,0.098519,0.138393,-0.0352,34.6924
458948.3561,4334146.1376,6,Bare Soil,0.129598,0.204698,0.311669,0.343778,0.422927,-0.0512,40.4300
458939.0426,4334149.4602,6,Bare Soil,0.141008,0.202084,0.293113,0.318421,0.350476,-0.1188,38.2977
458952.6819,4334147.2613,6,Bare Soil,0.104812,0.156959,0.236846,0.257910,0.303775,0.0485,39.0271
458944.8752,4334147.2802,6,Bare Soil,0.130599,0.206220,0.316253,0.354008,0.428917,-0.0484,37.2876
458925.4988,4334148.0400,6,Bare Soil,0.139771,0.216372,0.309622,0.370353,0.451844,-0.0426,40.7667
458954.5196,4334142.9834,6,Bare Soil,0.171818,0.274390,0.374377,0.433646,0.523981,-0.0881,47.9492
458937.5414,4334143.8783,6,Bare Soil,0.131764,0.209596,0.282171,0.341286,0.433591,0.1999,36.5020
458935.8536,4334148.1080,6,Bare Soil,0.108670,0.157619,0.221865,0.270053,0.318077,-0.0400,36.8668
458937.7928,4334147.8779,6,Bare Soil,0.098097,0.113280,0.145104,0.182619,0.207676,-0.0005,33.0791
458940.7179,4334144.5306,6,Bare Soil,0.104667,0.157720,0.210786,0.236986,0.276740,-0.0567,40.9070
458927.1035,4334151.9220,6,Bare Soil,0.149671,0.231499,0.327441,0.379424,0.475336,0.0196,41.0192
458930.5946,4334149.7099,6,Bare Soil,0.147633,0.232615,0.327332,0.394552,0.478065,0.0222,40.0372
458929.4707,4334147.6263,6,Bare Soil,0.126413,0.192186,0.273002,0.326390,0.387235,0.0350,38.6343
458926.5165,4334150.3947,6,Bare Soil,0.155276,0.248274,0.374977,0.418403,0.495189,-0.0154,40.1635
458946.5280,4334142.0825,6,Bare Soil,0.150235,0.204672,0.224948,0.280138,0.346336,-0.0337,43.5303
